"Hash","Message","Hashes of parents","Is a merge commit?","List of modified files"
"e2acb6125ec125b78ad369e5536b31f4bd77254b","Update bug_report.md","5fbfa195f62be28d9bc57393e894595c77b9b84f","False",".github/ISSUE_TEMPLATE/bug_report.md"
"5a55b9540e1843e9b2a793e4f18cf653d3729bc5","Updated symlink to correct src and target","4917147447e97651d88acdf1ad26f6dd533238ef","False","Dockerfile"
"4a7f1d57d5bf9d9493254b8fdaa9bf6fd0dc2c4c","Merge pull request #156 from raman325/master

Fix double-download of Chromium binary and backwards symlink in Dockerfile","e2acb6125ec125b78ad369e5536b31f4bd77254b;5bd927fd66ac9f5cc08dc66a49a2e987817a4b77","True","Dockerfile;.github/ISSUE_TEMPLATE/bug_report.md;archivebox/index.py;archivebox/templates/index_row.html;archivebox/templates/link_index.html;archivebox/templates/link_index_fancy.html;archivebox/util.py"
"2505cc243d47a650be65b59e7f4abbef8249a3a5","Fix spelling in Feature Request template","4a7f1d57d5bf9d9493254b8fdaa9bf6fd0dc2c4c","False",".github/ISSUE_TEMPLATE/feature_request.md"
"383c23e4b97099fe010e75e90dcd859509918044","Merge pull request #163 from machawk1/patch-1

Fix spelling in Feature Request template","4a7f1d57d5bf9d9493254b8fdaa9bf6fd0dc2c4c;2505cc243d47a650be65b59e7f4abbef8249a3a5","True",".github/ISSUE_TEMPLATE/feature_request.md"
"b2ccb7dbcbb1560cdecd4d3a33853500b62f840e","refactor error hint printing to be DRYer","bd2cef7fdd0a741cdfa676163488887e32251a25","False","archivebox/archive_methods.py;archivebox/index.py;archivebox/util.py"
"354ea142e7d8d9488d10918c65d9cc0d7989eac6","fix double path in archive_url","a74d8410f4c3f2f08f75f223c15f8615be85744f","False","archivebox/util.py"
"83a96bb82355e59585c9181b60a33e25aa325285","fix missing vars","c7fc9e18789b0279923f27453ac468e5ba436f5c","False","archivebox/templates/index_row.html;archivebox/templates/link_index.html;archivebox/templates/link_index_fancy.html"
"5c401007d3bf05efd705482aa429fcf59f8aba67","fix output path","83a96bb82355e59585c9181b60a33e25aa325285","False","archivebox/util.py"
"450b4534ad6ff7524ef7ea769ebbd75db8eee680","actually fix path","5c401007d3bf05efd705482aa429fcf59f8aba67","False","archivebox/util.py"
"ce13a57a2caff1e89b19ab87da52763453625243","fix favicon not existing","0f84c40f69608011a48b7dd74ac0429bbfa42b16","False","archivebox/templates/link_index.html;archivebox/templates/link_index_fancy.html"
"2e10f57f6ebd4fd07f5959efca3f6a411bd57ea0","fix relative links from index files","ce13a57a2caff1e89b19ab87da52763453625243","False","archivebox/config.py;archivebox/index.py;archivebox/templates/index_row.html;archivebox/templates/link_index.html;archivebox/templates/link_index_fancy.html;archivebox/util.py"
"01779488bbb3947de5913538bc25180b89b6c29a","spelling fix","32c39d0fd062738b23cf8c45164996f1c4b467f0","False","README.md"
"9c24915418381b5612103447f83c7a470d4ae2bd","fixed some small errors","32c39d0fd062738b23cf8c45164996f1c4b467f0","False","README.md"
"c474bb79921c1b58788ffec8bd06b4214f7c58fc","fix settings not being applied","3acea3eb1e2ac33389f0db80906b4f83495efcaf","False","archivebox/archive_methods.py"
"f2c803be70a061a85f8782ec8e2edba96b7e1487","Merge pull request #170 from 0xflotus/patch-1

fixed some small errors","62863124dc1211b10dcead740245735a926a5ff4;9c24915418381b5612103447f83c7a470d4ae2bd","True","README.md;archivebox/archive_methods.py;bin/archivebox-setup"
"4921a54dfe461a052bed789a2f57d9066d37f07a","Merge pull request #165 from dmd/patch-1

spelling fix","f2c803be70a061a85f8782ec8e2edba96b7e1487;01779488bbb3947de5913538bc25180b89b6c29a","True","README.md;archivebox/archive_methods.py;bin/archivebox-setup"
"1b0736bed78be1c5bfd876c839cbdaebd5a7883b","Merge pull request #174 from AwesomeAlexander/patch-1

Typo in setup script","4921a54dfe461a052bed789a2f57d9066d37f07a;798bd5375fef43ed72bc6a56d03e09ed416a67fd","True","bin/archivebox-setup"
"a955ae613bbb7f433d120281adffc9bdf014ecd2","Merge pull request #173 from goofmint/patch-1

Update archivebox-setup","1b0736bed78be1c5bfd876c839cbdaebd5a7883b;1e656ca528c7ccd44881f41fdc7e4727f04b48d9","True",""
"6f5abd49b4df1a72d106620019c1b4e5da00b563","Merge pull request #183 from n0ncetonic/patch-1

Adds CHROME_USER_AGENT","efaa83aab673d74a07a505c98d0d5daed1a4485b;28758cf16cea582ace97928bebe69e1ca57d86a3","True","archivebox/config.py;README.md"
"61ec4971e9f2007a1e20e2780b4e857659a3e38f","fix nested archive index page and improve wget output finding","eb5cc8078a9f7093cf40c8f8fd74bb824bcad143","False","archivebox/util.py"
"f9a7c530b97bdae3c82aa2c392f3238f305e70a9","fix pinboard RSS parser","61ec4971e9f2007a1e20e2780b4e857659a3e38f","False","archivebox/parse.py;archivebox/util.py"
"ac56023bfddb23c341b146033660d895fd22f593","fix wget_output_path relative location building","9c166d5bcfb238580f759bb61c92e3b64785e96b","False","archivebox/util.py"
"c79e1df8b286b752fb87ba867db381970d532982","use hints system to pass stdout and errors up to the traceback","c38de3bbe760e2f005ad3e3766f22d19f830123f","False","archivebox/archive_methods.py"
"c8060686833fac9140ece71a0b46ad0b97797c54","fix missing import","5ee1c3972095af9c2eed38087387df082923202b","False","archivebox/archive_methods.py"
"fa425b563e9e9d2c1938b4a333537231e7245834","Fix succeded typo","d7981170810cfcaf12978226c00e3e95568a4659","False","archivebox/logs.py"
"1c7dafb3781a2dbb5c37845a815fc6d63db127e0","Fix for #188","d7981170810cfcaf12978226c00e3e95568a4659","False","archivebox/logs.py"
"cfdb101c5687dfcc99f5ad784d020856cb374f75","Merge pull request #189 from simon987/fix-summary-188

Fix for #188","d7981170810cfcaf12978226c00e3e95568a4659;1c7dafb3781a2dbb5c37845a815fc6d63db127e0","True","archivebox/logs.py"
"0075daa45c6f07c9b9174d58a497c7ef67e880bb","Merge pull request #187 from simon987/master

Fix succeded typo","cfdb101c5687dfcc99f5ad784d020856cb374f75;fa425b563e9e9d2c1938b4a333537231e7245834","True","archivebox/logs.py"
"ee3e8d4926444bbe878518a9961de06f2b69995f","Update bug_report.md","47855b05cfcf3e47b4eee30db0f73c9c55e6ef8a","False",".github/ISSUE_TEMPLATE/bug_report.md"
"5101b30f02348a963987aa15ba80188da62afa1c","fix indentation","ee3e8d4926444bbe878518a9961de06f2b69995f","False","README.md"
"745a05fab84988c2904713256719c0053a34634b","Spelling error in ReadMe

In 'User Interface & Intended Purpose' section:
""builk"" -> ""built"".","bd9f3e313fb419eaa7025942cb522bb80b9b474d","False","README.md"
"8f73fdbe09821957dfec36b813a265ad464ca83f","fix chrome profile precedence order to be equal","bd9f3e313fb419eaa7025942cb522bb80b9b474d","False","archivebox/config.py;archivebox/util.py"
"fb8d4e93693eb50292bd47b9cd6be0250790a94d","fix title None error","c28c0d0e71abc4e582acd4e3bbf588600e1151b2","False","archivebox/links.py"
"c48b1bbb3c2c63a6b7ab5d62726b7013f34864f5","Merge pull request #192 from saritchie/master

Spelling error in ReadMe","fb8d4e93693eb50292bd47b9cd6be0250790a94d;745a05fab84988c2904713256719c0053a34634b","True","README.md;archivebox/archive.py;archivebox/archive_methods.py;archivebox/config.py;archivebox/index.py;archivebox/links.py;archivebox/logs.py;archivebox/parse.py;archivebox/util.py"
"81d846427e95a80cc92bac0b28f04c2e8d06ccf3","fix comments in links.py","4d1056847750e5ba2aa1cee0800c43ceb68e1bea","False","archivebox/links.py"
"58c9b47d433b5ef68d5fd8fa510e2bd37aff60ba","fix rss parsing when items have newlines between them","c48b1bbb3c2c63a6b7ab5d62726b7013f34864f5","False","archivebox/parse.py"
"4f8c99011ac82ce1da0fc8f85c13fa6bff8fbdf7","fix terminal resizing making progress bar go crazy","63abc8980cc7416dc3f1b168c7aca8c0b4bff276","False","archivebox/config.py;archivebox/util.py"
"e797a7a5f3bd9bc77a756d7691ddcc17c9665333","Merge pull request #193 from sbrl/patch-1

wget: Remove unsupported compression option","58c9b47d433b5ef68d5fd8fa510e2bd37aff60ba;6bec1709f6e5f936695a81bc7db688981ef90496","True","archivebox/archive_methods.py;archivebox/config.py"
"b1b0c8d1c5f65a849f36eb3a0433e6f0cbc54e91","show prettier failure output during link archiving","ea695b8bef54511d7b473a16aef3cbf42bafc269","False","archivebox/logs.py"
"157941fc284929864290f317fd8c30f74bba8083","Update bug_report.md","380ba5e4567b1ffd2f18f71d3d436f3a50ba9496","False",".github/ISSUE_TEMPLATE/bug_report.md"
"529a0f8bb2655128b03b568d2fe41f506645fb9d","fix broken function name","066b36b6a9d75d9dc15060b1329a3a617250d576","False","archivebox/links.py"
"1191cf1df1bb9ae8ddc9ef93eb45c9a78fec47bf","fix importerror of scheme","4fd04b8caab873a393821027edd681729a1993f0","False","archivebox/links.py"
"b58afcf97496a428e81dc8f6817589a8b628a405","fix broken import","5d0185b6dd66a44bc20c1e854199ca58db571f4b","False","archivebox/links.py"
"03a388300f60cec28b91a818d47f84b9f9344b0f","fix link parsing","b58afcf97496a428e81dc8f6817589a8b628a405","False","archivebox/index.py"
"8283b353f4fb5476c4785e8646c844aa31781516","fix wget_auto_compression check prining stderr to console","68d1eb03899e951aacbb0a90584efca9742f4a21","False","archivebox/config.py"
"eef8ca29f0c359263af9f988001ed127ae25432c","hide compression detection failure during config setup","c05e2e9ef8178a83f4be2c46060f3d152cc58131","False","archivebox/config.py"
"f4e018ba0c903ed9ed64387ead1492497c462dcf","fix a bunch of mypy errors","03ed5d668bb2db2f2c8454c778c98ae7bdf955b4","False","archivebox/archive_methods.py;archivebox/config.py;archivebox/links.py"
"6a8f6f52afe6e822db7a1034b8b5d710204fa314","0 mypy errors","f4e018ba0c903ed9ed64387ead1492497c462dcf","False","archivebox/index.py;archivebox/logs.py;archivebox/parse.py;archivebox/purge.py;archivebox/util.py"
"f1075f2c7d19cccf36f0e848ce135a220add1512","fix links index","97249a1861ecef2764967709e2b5b3689e7b6637","False","archivebox/templates/link_index.html;archivebox/util.py"
"03f300d050bacb651185b032de3b7c3e9779ba6d","always patch all links","f1075f2c7d19cccf36f0e848ce135a220add1512","False","archivebox/archive_methods.py"
"0d2bf610b2ed82c87c78c3655a1f6512551f2ddb","typo fix","fd910fce3924acbd25684c4bb6a8cb9d7c324c3d","False","README.md"
"585a28e7c919c980a3d0e53cdac835ed3748b630","Small typo fix","0d2bf610b2ed82c87c78c3655a1f6512551f2ddb","False","README.md"
"513b82ecc2e4aacb91befb37c7bd2d0294545bfe","Merge pull request #208 from aried3r/patch-1

Small typo fix","0d2bf610b2ed82c87c78c3655a1f6512551f2ddb;585a28e7c919c980a3d0e53cdac835ed3748b630","True","README.md"
"403025a73b1d96ebcd2dba8c681c63529a5a4980","Update bug_report.md","513b82ecc2e4aacb91befb37c7bd2d0294545bfe","False",".github/ISSUE_TEMPLATE/bug_report.md"
"fafe6e75c5191ebd6f941cd002b71395a5d35f3c","fix version in footer linking to git sha instead of release tag","d08978d66cd5ad278661aca1c201236fda109e8b","False","archivebox/legacy/templates/index.html"
"88a37bc552b5d12cce75afbeb89c844267e9bd4e","fix json list output","35aa8c8902dc7a68b8954e7d113bd4ac17650482","False","archivebox/cli/archivebox_list.py"
"289a6ea30f3d34a72f539d72f17f10f9d14d637b","fix database file location and init process","88a37bc552b5d12cce75afbeb89c844267e9bd4e","False","archivebox/core/settings.py;archivebox/legacy/config.py;archivebox/legacy/logs.py;archivebox/legacy/main.py"
"332a32f4f9b6f548d9a61495ec9008667ca1f5f6","Resolve 3 typos in util.py","59da48206ad7f64ea9b5a7e869d47a87e5534c3a","False","archivebox/util.py"
"6eff6f43c0be944ce748645349127ac99b621383","Merge pull request #219 from dezren39/patch-1

Resolve 3 typos in util.py","59da48206ad7f64ea9b5a7e869d47a87e5534c3a;332a32f4f9b6f548d9a61495ec9008667ca1f5f6","True","archivebox/util.py"
"f489dd96a987be58266c528914154d3a75973d1d","fix archivebox remove rejecting stdin patterns","39a0ab30138be1f816d979aa046689a8e9f3d618","False","archivebox/cli/archivebox_remove.py"
"168e578ea4c1ed892501717266e0906cd97ea8bd","fix bad default in scheduler","354895aef161801eba4e050a8f7838310b2e5c6d","False","archivebox/cli/archivebox_schedule.py"
"0b27f33d2eefcd05f46d60c9aaa15a5eee25e5b3","fix sql link parsing and writing","ce2d18644bc6722fcabdc2775300b2e360e838ff","False","archivebox/legacy/index.py;archivebox/legacy/logs.py;archivebox/legacy/storage/sql.py"
"03470699d3ae893ec788dedecec953ec365439f9","ignore json parsing errors when loading link jsons","e91cdfbc88249e10be6990ebc5fa3263d185aa70","False","archivebox/legacy/storage/json.py"
"d2a51f68c080a3e4d97668c4d55ccdee7d8956fe","fix bug in archivebox info using exausted generator","df4307c4ff291c342c0fcd91b9b0587731dcfa7e","False","archivebox/legacy/main.py"
"583d77bc31fea66a8a6946fd07561f479745fcd7","use exit status 2 for errors to avoid confusion with no results status","ce33a468662b31ec04b5c0e7441520a52f481efb","False","archivebox/legacy/config.py"
"9dcf7972fa22db5887699e51344505f2bba1c4ee","fix bug where USE_THING configs were being overwritten later","1edb14b2298ab3f993a353aaa29ca77563d943c0","False","archivebox/legacy/config.py"
"248a4da99d8388a5aa7c845a88d064eb538c5e00","fix docs to use read-the-docs theme","d4c4a2d4ac69b9563b74d14ae4124ef79e658629","False","Pipfile;Pipfile.lock;archivebox/docs/archivebox.cli.rst;archivebox/docs/archivebox.config.rst;archivebox/docs/archivebox.extractors.rst;archivebox/docs/archivebox.index.rst;archivebox/docs/archivebox.legacy.rst;archivebox/docs/archivebox.legacy.storage.rst;archivebox/docs/archivebox.parsers.rst;archivebox/docs/archivebox.rst;archivebox/docs/conf.py;archivebox/docs/index.rst;archivebox/main.py"
"0670c1581354a6329e802cef771416299b284e98","fix setup.py when .git is not available","248a4da99d8388a5aa7c845a88d064eb538c5e00","False","setup.py"
"905998fb41356345a74de1eedd3dfccb5b02cf24","fix uneeded import in sphinx conf","0670c1581354a6329e802cef771416299b284e98","False","archivebox/docs/conf.py"
"b805df141675fcbadc28f1af28a064d77530f590","fix version file path","4235b38009f3e98499980bba89be7f1b6ab05d1c","False","setup.py"
"b86f1c3cbb63c95aa82495dde8eed6c9371549ac","fix python dir getting docs dir","94c76d7b55ebac1974b1f0cb5da364b3701cae1d","False","archivebox/docs/conf.py"
"34270b2b1239b948d9598b7bb6ea8b31131066b8","only use stdin if it has a value

Closes #228","6eff6f43c0be944ce748645349127ac99b621383","False","archivebox/archive.py"
"daf595189737bd87e7dd43fe43b3d1d64fac264a","allow passing debug flag to archivebox server","0ba821b3512c41d8c709a98daafd7015f983ebf3","False","archivebox/cli/archivebox_server.py;archivebox/main.py"
"204de37eb9e30d00a45f16ae903e26481931d9e5","fix parsing errors for older archive index formats","1ac99621abf083d2e8cbf4075c4a88d4019ecb6b","False","archivebox/index/schema.py;archivebox/parsers/__init__.py"
"500534f4be87e94f05d9cf6063babd4faa5145cc","fix missing comma in staticfile extensions list","84fa6f6699da18fd697c2eebe086b25a13f22a0e","False","archivebox/util.py"
"ecfca13b6dd95854ce7be3c284c0519ec82ca409","fix present folders docstring","204de37eb9e30d00a45f16ae903e26481931d9e5","False","archivebox/index/__init__.py"
"78bc52abf290c5107a663373b350e29c3964cc3f","Fix json export date parsing

The format string for `datetime.strptime` did not match the example line in the comment below, since `%z` matches [""UTC offset in the form ±HHMM""](https://docs.python.org/3/library/datetime.html#strftime-and-strptime-behavior).","de28748109a4844bf0fa933568a006c560c15538","False","archivebox/parse.py"
"1ebeb11bc1c39cf76f9b33e4f8db23d502bf936c","Fix json export date parsing (#241)

Fix json export date parsing","de28748109a4844bf0fa933568a006c560c15538;78bc52abf290c5107a663373b350e29c3964cc3f","True","archivebox/parse.py"
"acf70b494ae500f07b353ca9d085a1321fc50ad4","fix github pages formatting","2afc3cbc8a637e49c9c18050b6ee38d88b3808f2","False","README.md"
"8d044ec0939a49c2b255c9c810de4eba9c9668a5","fix missing trailing tag","acf70b494ae500f07b353ca9d085a1321fc50ad4","False","README.md"
"2ba17136e098f9d321356a758742f2c7b00ab592","index/schema.py: Make cmd_version actually optional.

During migration, we may have to import json index file which was
produced with an older version. If the index file is missing
cmd_version, migration will fail.","0bb216ce026e15a592a21d6eaa7e46a95aef7bc5","False","archivebox/index/schema.py"
"037da6bb126ae2712016c6fb6c56395dbc3eb7bf","Update bug_report.md","e2b054ae7522ccb44d6af380d6400752a9a806ea","False",".github/ISSUE_TEMPLATE/bug_report.md"
"0def5c216bd209f920dc3fb50b678a764b30d3d3","Update bug_report.md","4f8b54064b1c3087c78837ee20007639d4fba2e5","False",".github/ISSUE_TEMPLATE/bug_report.md"
"1dbb3d49c670511f91e2bbbb5ab6f736a9efd76b","Fix grammar errors","4d25980e31cb20af797ea9bec909405f990373ce","False","README.md"
"90843b93fbe8fdb4626c77f0ce600ea14a2e3162","Merge pull request #277 from OliverParoczai/master

Fix grammar errors","4d25980e31cb20af797ea9bec909405f990373ce;1dbb3d49c670511f91e2bbbb5ab6f736a9efd76b","True","README.md"
"eb641b3e358fdbf21ea3d93f630571253286408c","Fix a leaking file descriptor.","73cdb8dafecb1069ceaad6ad69ce08956b4899b9","False","archivebox/index.py"
"94dba225ff157a4f77402e719c3fc7bcfbbe566e","Merge pull request #281 from Julian/master

Fix a leaking file descriptor.","9fc4344cff6198038b9c3f73033a541ccbd476cf;2e4b506c21adcfc29253b163520d30e0bce8a7ae","True","archivebox/index.py;.github/FUNDING.yml"
"698b63116fd7b15e92a0fdf8919a1093e585b326","fix demo links","90d8093bae30e600bdf2cc0958b232d80d268e33","False","README.md"
"64cdeb797bcf46b2d583581ff6da891543a6f23d","Merge pull request #274 from pirate/v0.4.3

v0.4.3 (pre-release, bugfixes for v0.4.0)","a64730aae323e53f58f7e329094b5bf15b3027dd;374dd39d7a27f8e9bda46c9e93138a6faa7bb269","True","MANIFEST.in;Pipfile;Pipfile.lock;archivebox/VERSION;archivebox/config/__init__.py;archivebox/config/stubs.py;archivebox/core/settings.py;archivebox/core/urls.py;archivebox/core/views.py;archivebox/index/schema.py;archivebox/main.py;archivebox/manage.py;archivebox/themes/default/main_index.html;archivebox/util.py;etc/ArchiveBox.conf.default;setup.py;docs"
"737c5c3f2f622cc2e2b7f23b04e077927e1a91d8","Merge pull request #338 from comsomisha/master

Bug fix with youtube-dl option","b5f40d9b4ea9ee4800249ca342956b220785f2cd;a3a048d43e3fbb4cab15a945406152aa6c9ddf43","True","archivebox/archive_methods.py"
"60c6adf7f5068c5f89dde637031b0e41085061d6","Fix example in Dockerfile. The source for a mount must be absolute.","737c5c3f2f622cc2e2b7f23b04e077927e1a91d8","False","Dockerfile"
